"","Acss1","Adcyap1","Adgrl2","Aqp4","Arc","Arf5","Arhgap24","Arl4d","Arx","Batf3","Bcl6","Bdnf","Bgn","Btg2","Calb2","Car12","Car4","Cbln4","Cck","Cdh13","Cdk6","Chat","Chodl","Chrna6","Col6a1","Cplx3","Cpne5","Crh","Crispld2","Csrnp1","Ctgf","Ctxn3","Cux2","Cxcl14","Ddit4l","Deptor","Egr1","Egr2","Egr4","Enpp2","eRNA1","eRNA2","eRNA3","eRNA4","eRNA5","Fam19a1","Flt1","Fos","Fosb","Fosl1","Fosl2","Foxp2","Frmd7","Frmpd3","Gad1","Gad2","Gda","Gpc3","Gpr3","Gpx3","Homer1","Hsd11b1","Htr3a","Igf1","Igtp","Itgam","Junb","Kcna1","Kcnip2","Kcnk2","Lhx6","Lmo2","Mab21l1","Mdga1","Mgp","Mog","Mybpc1","Myh8","Myl4","Mylk","Myo1c","Ndnf","Nectin3","Nectin4","Ngb","Nos1","Nov","Npas4","Nptx2","Npy","Nr4a2","Nrn1","Obox3","Osgin2","Otof","Parm1","Pax6","Pcdhac1","Pcdhac2","Pcdhgc3","Pcdhgc4","Pcdhgc5","Pcp4","Pde1a","Pde1c","Pdgfra","Pdzrn3","Penk","Plcxd2","Pnoc","Ppm1h","Prok2","Prss22","Ptgs2","Pthlh","Pvalb","Qrfpr","Rasgrf2","Reln","Rerg","Rgs10","Rgs12","Rgs2","Rorb","Rprm","Rspo2","Scnn1a","Sema3c","Sema3e","Serpinb11","Serpine1","Sla","Slc17a7","Slc25a36","Slc5a7","Smad3","Sncg","Spp1","Sst","Stac","Sulf2","Synpr","Syt17","Syt6","Tacr1","Tacr3","Tacstd2","Tbr1","Tcerg1l","Th","Thsd7a","Tnfaip6","Tnfaip8l3","Tnmd","Tpbg","Tph2","Ucma","Vgf","Vip","Wt1","Wfs1","Tnnc1","Sccpdh","Rbp4","Etv1","Drd1"
"9859x3638",0,0,1,0,7,3,0,0,12,0,8,0,0,0,0,0,0,0,1,8,0,0,8,0,2,0,0,0,0,0,6,0,0,14,0,0,12,0,0,0,0,6,25,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,10,0,0,9,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,6,0,2,0,0,4,0,1,57,6,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,2,0,0,0,0,10,0,9,2,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,4,1,3
"9882x4379",0,0,10,0,0,0,0,4,32,0,8,0,4,0,0,0,0,0,2,9,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,28,0,0,0,2,0,3,1,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,2,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,7,0,0,0,11,0,0,0,4,0,0,4,6,7,0,3,3,2,0,4,12,8,2,0,5,0,0,0,24,9,0,6,10,0,0,0,0,0,0,0,1,4,0,5,0,0,0,0,0,1,172,0,4,0,0,0,4,0,1,0,0,1,0,0,4,10,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,6,1,7
"9873x2765",0,0,7,9,0,1,0,8,7,0,5,0,25,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7,2,0,0,4,0,0,0,0,0,2,0,4,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,13,1,0,0,0,7,3,0,0,0,0,0,0,0,3,0,7,0,2,0,30,0,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,5,0,0,8,0,0,1,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0
"9907x1103",0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,4,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,2,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,38,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,32,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9865x3377",6,1,3,0,0,1,0,6,52,0,8,1,7,0,0,0,0,0,6,5,0,0,0,11,7,7,0,0,5,0,31,4,0,2,0,0,8,0,0,0,0,12,23,0,0,15,0,0,0,0,4,0,0,1,0,0,12,0,0,0,1,0,0,14,0,0,0,2,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,4,0,3,0,0,0,1,0,0,8,4,0,7,0,1,9,0,3,73,15,0,0,0,9,0,0,6,26,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,152,0,0,2,0,0,0,0,8,0,0,4,0,2,0,18,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,14,0,0
"9875x3907",3,0,46,0,13,0,0,0,38,0,37,0,2,5,0,0,0,0,0,9,0,6,1,0,6,0,1,0,2,0,2,0,0,3,0,0,37,3,0,1,0,2,29,0,0,0,0,1,0,2,0,3,0,0,0,0,14,0,0,0,0,0,0,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,7,0,1,0,4,0,9,0,0,5,10,1,0,8,0,12,0,2,42,34,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,43,189,0,0,0,14,0,0,0,2,0,13,5,0,0,5,17,0,0,0,1,0,1,0,0,0,0,0,0,22,0,6,8,0,2
"9871x5642",0,0,0,0,2,3,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,11,0,0,0,9,0,9,15,0,7,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,84,1,0,0,0,12,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0
"9893x6295",1,0,1,0,1,1,0,0,21,0,0,0,3,0,0,0,0,0,3,5,0,0,0,0,30,0,0,0,0,0,5,0,0,0,0,1,19,0,1,0,0,3,11,0,0,0,0,1,1,0,0,0,0,3,0,0,16,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,0,0,1,1,6,0,7,30,9,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,118,0,0,0,0,0,9,0,0,0,0,1,0,0,0,6,0,0,0,1,3,0,0,0,0,0,2,0,0,16,1,9,1,12
"9910x6017",0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,15,16,0,0,0,0,1,0,0,0,0,0,0,0,4,0,3,0,6,0,0,18,0,1,0,0,0,2,0,4,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,22,0,2,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0
"9909x2871",0,0,0,0,0,0,0,0,2,0,8,0,5,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,1,8,2,0,0,0,0,0,0,0,0,7,0,4,28,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,23,1,2,1,0,0,8,14,0,0,0,7,0,0,0,0,11,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,4,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,5,0
"9926x4209",0,3,0,0,1,0,0,12,29,1,4,0,1,0,0,0,0,0,8,8,0,0,0,0,13,7,0,0,0,0,11,0,1,0,0,0,42,0,0,37,0,0,26,0,0,0,0,16,7,0,3,0,0,0,11,24,6,0,0,0,12,0,1,4,2,0,0,1,0,0,0,0,0,1,0,3,8,0,0,3,0,0,0,0,0,0,11,0,0,0,8,0,0,2,10,0,1,0,1,9,6,3,43,7,4,0,4,6,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,97,5,0,0,0,0,0,2,11,9,0,4,0,0,1,11,0,0,0,0,10,0,0,0,7,0,0,0,0,1,0,20,0,1
"9925x1328",0,0,3,1,9,1,0,0,11,0,16,0,0,0,0,0,2,0,1,7,0,1,1,0,0,0,0,0,0,5,2,0,0,0,0,2,32,0,0,0,1,0,17,0,0,8,0,0,0,0,0,1,0,0,0,0,6,0,0,3,25,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,12,5,0,0,0,3,0,16,14,11,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5,0,0,0,0,0,11,70,12,0,0,7,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,1
"9979x2256",0,0,0,4,0,0,0,1,10,0,7,0,13,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,1,0,0,4,0,4,0,0,0,0,0,1,0,1,0,0,1,0,12,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"9979x4103",0,3,0,0,3,0,0,10,24,0,4,0,0,0,0,0,0,0,10,1,0,15,0,0,0,0,0,0,0,0,4,0,0,0,0,0,14,0,0,29,0,0,17,0,0,0,0,0,7,0,0,0,1,0,14,27,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,6,0,24,0,0,0,1,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,20,0,3,0,0,0,0,2,2,23,0,0,0,0,0,6,1,0,0,0,18,1,0,0,3,0,0,0,15,0,0,20,0,0
"9980x2535",3,0,1,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,3,25,0,0,0,0,0,0,0,2,0,0,63,0,0,3,0,0,51,0,0,0,0,22,9,1,0,0,0,11,3,0,0,2,0,0,0,0,0,0,0,1,0,0,1,11,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,10,0,0,0,1,2,0,0,5,12,0,0,0,0,0,0,12,18,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,4,89,0,0,0,0,0,0,0,11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,0
"9964x4998",0,6,2,0,8,1,1,0,0,0,0,0,1,2,0,0,1,0,3,13,0,2,2,0,1,16,0,0,0,0,15,0,0,5,0,0,64,1,13,0,0,0,23,0,0,0,0,4,2,0,3,0,0,0,0,0,3,0,0,0,51,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,3,1,0,7,0,1,7,0,1,0,1,1,1,0,20,0,11,61,9,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,4,83,0,1,0,0,0,3,0,1,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0
"10018x5573",0,0,10,0,3,0,0,1,6,1,2,0,0,0,0,0,0,0,1,16,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,6,19,0,1,0,0,0,32,0,0,0,0,7,7,0,0,8,0,0,0,0,10,1,0,0,19,28,0,0,15,0,0,3,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,9,1,10,0,36,0,13,41,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,17,77,0,0,2,0,0,0,0,4,0,0,1,0,0,4,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,3,2,0,3
"9977x6396",0,0,6,0,0,1,0,3,21,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,20,0,1,2,0,0,30,0,0,0,0,0,1,1,1,0,0,2,0,0,30,0,0,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,0,2,0,0,3,5,0,8,38,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,5,86,1,0,0,0,0,0,0,10,0,0,11,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,1,0,7,1,10,1,0
"10001x1559",6,0,5,0,0,4,1,6,45,0,15,0,3,0,0,0,0,0,5,32,0,0,0,0,3,7,2,0,0,0,25,0,0,6,3,7,30,1,0,0,2,0,18,0,0,0,0,2,12,0,1,0,0,0,0,0,8,0,0,0,18,0,0,6,10,0,0,17,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,4,0,0,10,0,2,0,0,0,1,19,4,4,0,4,1,5,0,10,60,21,0,0,0,0,3,0,4,3,0,2,1,0,0,0,0,0,0,1,0,0,0,7,0,0,1,0,0,31,339,0,0,0,0,0,0,0,27,0,0,24,0,4,12,10,0,0,0,0,0,0,0,0,0,1,0,0,6,0,2,0,0,3
"9989x3548",0,0,0,0,6,2,1,6,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,0,0,0,0,0,0,0,1,0,0,24,0,0,0,0,0,25,0,0,8,0,3,5,0,0,0,0,1,0,0,2,0,0,0,16,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,1,6,6,0,0,0,1,0,1,48,14,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,67,0,2,0,0,0,0,0,2,0,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"9975x2959",0,0,0,0,3,10,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,0,9,7,0,0,0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,5,1,0,0,0,4,0,0,0,0,1,1,3,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,3,0,10,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10018x3838",0,3,0,0,9,0,0,0,28,1,11,0,0,5,1,0,0,0,1,6,0,7,0,3,0,0,66,0,1,0,8,0,0,17,0,0,1,1,0,0,0,26,30,0,0,0,0,0,0,2,0,1,0,0,18,22,13,0,0,0,2,0,0,18,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,7,0,3,0,0,0,4,0,0,2,0,1,0,0,0,12,0,3,27,26,0,0,0,8,0,0,13,6,3,0,5,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,15,126,0,0,0,0,0,0,0,6,27,0,21,0,0,14,2,3,0,0,0,2,0,0,0,2,0,0,0,11,7,0,18,0,0
"10004x949",0,0,10,0,5,4,0,4,9,4,4,0,0,0,0,0,0,0,1,10,0,2,0,2,21,34,0,0,15,1,65,0,0,0,0,0,11,0,0,0,0,32,26,1,0,0,0,3,2,0,0,0,0,0,0,0,6,0,0,0,34,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,5,0,0,0,15,5,0,0,6,0,0,0,1,0,2,0,0,8,0,3,37,1,0,0,1,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,135,8,2,0,0,4,0,0,1,0,0,3,0,0,0,2,0,0,1,0,2,0,0,0,0,5,0,0,2,0,0,0,0,2
"10016x2051",0,0,3,0,0,0,0,17,0,0,1,0,15,0,1,0,0,0,24,2,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,11,0,4,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,7,0,1,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,12,0,0,0,0,0,10,9,7,7,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,29,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"10017x491",0,0,0,0,0,1,1,0,13,0,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,20,0,0,1,0,5,0,0,0,0,0,0,0,0,16,0,0,0,17,0,0,0,7,0,0,3,0,0,0,0,0,11,0,2,1,0,0,0,0,0,0,4,1,5,0,0,0,0,0,0,0,1,21,5,0,0,0,1,0,0,5,39,0,0,0,0,0,0,6,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,58,0,0,0,0,0,9,0,4,0,0,5,0,0,0,1,0,0,2,2,0,0,0,6,1,0,0,0,4,0,0,9,2,0
"10014x4670",0,0,0,0,0,2,0,1,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13,0,0,8,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,8,0,12,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
"10074x4913",0,0,14,0,6,1,2,0,5,0,8,2,2,5,0,0,1,0,10,30,0,6,3,0,11,6,0,0,0,2,2,0,0,0,0,1,64,0,7,0,0,0,11,0,0,0,0,0,4,0,3,0,0,1,0,0,0,0,0,0,52,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,8,1,1,0,0,18,0,9,16,18,0,0,0,0,0,0,19,7,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,14,182,0,0,0,0,0,0,0,6,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,4
"10046x6467",0,0,2,1,0,1,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,0,0,0,11,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,4,0,0,0,0,0,0,0,6,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,4,0,0,0,0,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"10061x2418",3,0,10,0,0,0,0,0,45,0,4,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4,0,26,0,1,0,0,0,3,0,0,13,0,0,7,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,7,0,5,0,0,0,0,0,0,0,0,5,0,2,0,0,0,8,0,0,11,0,0,0,0,0,12,0,1,0,2,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,22,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1
"10088x4442",0,0,7,0,5,0,0,8,13,0,0,0,3,0,0,0,0,0,14,8,0,1,0,0,5,2,0,1,0,0,12,0,0,22,0,0,8,0,5,19,0,8,39,0,0,0,8,0,0,0,0,0,0,0,2,5,6,0,0,0,1,0,0,5,2,0,0,0,0,0,0,0,0,8,0,2,2,0,0,2,0,0,0,1,0,1,4,0,0,0,0,3,0,2,0,3,0,1,1,1,0,5,12,12,0,0,0,2,0,0,8,20,7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,35,0,0,19,0,0,0,1,0,7,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0
"10090x727",0,0,3,0,6,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,2,7,0,0,7,14,0,1,0,3,86,0,1,1,0,0,23,0,5,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,4,11,0,6,0,0,1,2,0,13,4,6,13,0,0,0,14,0,1,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,13,1,0,0,0,0,0,0,0,1,0,0,0,14,0,0,4,0,0,3,0,0,0,0,2,13,5,0
"10135x1220",3,0,24,0,7,0,0,10,83,0,4,0,1,3,0,0,0,0,10,22,0,1,0,0,0,78,0,0,0,0,205,0,3,1,0,9,59,0,8,16,0,12,33,0,0,0,0,12,5,0,3,0,0,0,4,0,33,5,0,0,10,0,0,0,5,0,0,3,0,0,0,0,0,25,5,0,2,0,0,0,0,0,0,3,0,0,0,1,0,0,13,0,0,5,3,0,1,10,0,13,4,36,154,6,0,0,12,0,7,0,35,24,18,5,21,0,0,0,1,0,0,0,1,0,1,6,1,11,5,0,0,82,429,2,0,0,0,6,9,0,14,3,10,13,0,0,0,6,0,0,0,1,1,0,3,0,0,5,0,0,2,3,8,5,0,4
"10083x3681",0,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,19,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,15,5,0,0,0,0,9,5,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,8,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,1,0,0
"10086x2185",4,0,0,4,1,0,0,0,6,0,0,0,23,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,2,0,0,3,0,0,0,0,3,0,0,17,12,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,9,0,0,7,0,0,0,2,6,0,10,2,1,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0
"10106x382",0,0,14,0,2,2,0,2,19,0,5,0,2,7,20,0,0,0,1,11,0,2,0,1,3,19,0,0,6,0,19,0,0,12,0,0,28,0,0,6,0,0,71,0,0,0,0,2,2,0,0,5,0,0,2,0,18,0,0,0,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,8,2,0,0,0,0,30,0,10,38,0,0,0,0,0,3,7,21,31,0,0,0,0,0,0,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,141,2,0,0,0,0,5,3,22,0,0,19,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,9,2,1
"10157x2755",2,0,2,0,6,1,0,14,34,1,16,1,41,0,0,0,0,1,0,6,0,1,0,0,23,2,0,0,0,12,100,0,2,0,17,0,18,0,1,0,0,7,9,0,0,0,0,21,9,0,0,1,0,0,0,0,3,2,0,0,4,3,0,2,22,0,0,6,0,0,1,0,1,7,0,0,1,0,19,0,0,0,11,1,0,0,13,0,2,0,0,0,0,0,19,20,0,0,1,23,0,5,47,5,2,0,1,0,0,0,8,7,3,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,19,77,0,0,13,7,14,0,3,13,0,12,0,0,0,4,4,0,2,0,0,0,0,0,6,0,1,1,4,0,0,5,1,1,7
"10155x955",5,0,1,0,5,7,0,13,33,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,5,20,0,2,1,0,59,0,6,0,7,0,16,0,0,33,0,33,42,0,0,15,0,20,3,0,0,0,0,0,0,0,10,1,0,0,6,0,0,0,5,0,0,4,0,0,2,0,0,0,0,30,0,0,6,0,0,0,9,0,0,0,2,0,11,0,3,0,0,0,0,9,0,0,0,8,0,15,48,9,0,0,1,0,0,0,15,2,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,101,1,1,0,0,1,0,0,12,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"10135x2008",0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,7,0,1,0,0,3,0,0,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,30,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,3,1
